,코드,시도,시군구,읍면동,하위,위도,경도,코드종류
18402,4728037028,경상북도,문경시,농암면,갈동리,36.58082,128.011979,B
18403,4728037029,경상북도,문경시,농암면,사현리,36.575274,128.036621,B
18404,4728037030,경상북도,문경시,농암면,지동리,36.5587,128.052419,B
18405,4728037031,경상북도,문경시,농암면,선곡리,36.551789,128.044313,B
18406,4729010100,경상북도,경산시,삼남동,,35.815292,128.738251,B
18407,4729010200,경상북도,경산시,삼북동,,35.819219,128.738803,B
18408,4729010300,경상북도,경산시,서상동,,35.817403,128.735267,B
18409,4729010400,경상북도,경산시,신교동,,35.813624,128.740218,B
18410,4729010500,경상북도,경산시,상방동,,35.81241,128.7422,B
18411,4729010600,경상북도,경산시,백천동,,35.80231,128.739263,B
18412,4729010700,경상북도,경산시,옥곡동,,35.813579,128.730605,B
18413,4729010800,경상북도,경산시,사정동,,35.819351,128.727707,B
18414,4729010900,경상북도,경산시,옥산동,,35.824134,128.723536,B
18415,4729011000,경상북도,경산시,중산동,,35.831979,128.720889,B
18416,4729011100,경상북도,경산시,정평동,,35.834221,128.728454,B
18417,4729011200,경상북도,경산시,대평동,,35.839796,128.732131,B
18418,4729011300,경상북도,경산시,대정동,,35.84654,128.73391,B
18419,4729011400,경상북도,경산시,임당동,,35.842844,128.748643,B
18420,4729011500,경상북도,경산시,대동,,35.837971,128.751868,B
18421,4729011600,경상북도,경산시,계양동,,35.824524,128.74861,B
18422,4729011700,경상북도,경산시,중방동,,35.825802,128.735762,B
18423,4729011800,경상북도,경산시,조영동,,35.840051,128.755447,B
18424,4729011900,경상북도,경산시,남방동,,35.808949,128.789338,B
18425,4729012000,경상북도,경산시,내동,,35.804589,128.787645,B
18426,4729012100,경상북도,경산시,여천동,,35.793518,128.787782,B
18427,4729012200,경상북도,경산시,유곡동,,35.79828,128.780542,B
18428,4729012300,경상북도,경산시,신천동,,35.811567,128.780922,B
18429,4729012400,경상북도,경산시,점촌동,,35.80268,128.773963,B
18430,4729012500,경상북도,경산시,평산동,,35.807644,128.769153,B
18431,4729012600,경상북도,경산시,사동,,35.814078,128.757242,B
18432,4729012700,경상북도,경산시,삼풍동,,35.821709,128.75607,B
18433,4729012800,경상북도,경산시,갑제동,,35.825863,128.770143,B
18434,4729025021,경상북도,경산시,하양읍,금락리,35.91223,128.817754,B
18435,4729025022,경상북도,경산시,하양읍,동서리,35.917684,128.824384,B
18436,4729025023,경상북도,경산시,하양읍,도리리,35.917514,128.815408,B
18437,4729025024,경상북도,경산시,하양읍,서사리,35.917108,128.804465,B
18438,4729025025,경상북도,경산시,하양읍,양지리,35.923198,128.80526,B
18439,4729025026,경상북도,경산시,하양읍,사기리,35.933364,128.776721,B
18440,4729025027,경상북도,경산시,하양읍,대곡리,35.922369,128.774369,B
18441,4729025028,경상북도,경산시,하양읍,교리,35.928645,128.811833,B
18442,4729025029,경상북도,경산시,하양읍,한사리,35.926674,128.825365,B
18443,4729025030,경상북도,경산시,하양읍,대학리,35.935618,128.819438,B
18444,4729025031,경상북도,경산시,하양읍,부호리,35.904205,128.800768,B
18445,4729025032,경상북도,경산시,하양읍,은호리,35.897528,128.786029,B
18446,4729025033,경상북도,경산시,하양읍,남하리,35.886731,128.773942,B
18447,4729025034,경상북도,경산시,하양읍,청천리,35.877457,128.763533,B
18448,4729025035,경상북도,경산시,하양읍,환상리,35.878755,128.784079,B
18449,4729025036,경상북도,경산시,하양읍,대조리,35.890441,128.800668,B
18450,4729025321,경상북도,경산시,진량읍,신상리,35.873776,128.821216,B
18451,4729025322,경상북도,경산시,진량읍,선화리,35.86949,128.8015,B
18452,4729025323,경상북도,경산시,진량읍,보인리,35.886517,128.808649,B
18453,4729025324,경상북도,경산시,진량읍,봉회리,35.88352,128.816674,B
18454,4729025325,경상북도,경산시,진량읍,북리,35.889578,128.823323,B
18455,4729025326,경상북도,경산시,진량읍,부기리,35.900428,128.823476,B
18456,4729025327,경상북도,경산시,진량읍,양기리,35.894451,128.83235,B
18457,4729025328,경상북도,경산시,진량읍,상림리,35.903057,128.833677,B
18458,4729025329,경상북도,경산시,진량읍,내리리,35.90062,128.845328,B
18459,4729025330,경상북도,경산시,진량읍,문천리,35.881759,128.841964,B
18460,4729025331,경상북도,경산시,진량읍,평사리(坪沙),35.891844,128.853674,B
18461,4729025332,경상북도,경산시,진량읍,평사리(平沙),35.888069,128.859515,B
18462,4729025333,경상북도,경산시,진량읍,다문리,35.875094,128.850926,B
18463,4729025334,경상북도,경산시,진량읍,아사리,35.868534,128.863471,B
18464,4729025335,경상북도,경산시,진량읍,시문리,35.862852,128.851277,B
18465,4729025336,경상북도,경산시,진량읍,현내리,35.850276,128.855833,B
18466,4729025337,경상북도,경산시,진량읍,마곡리,35.842468,128.846471,B
18467,4729025338,경상북도,경산시,진량읍,광석리,35.855003,128.841561,B
18468,4729025339,경상북도,경산시,진량읍,신제리,35.862228,128.837044,B
18469,4729025340,경상북도,경산시,진량읍,대원리,35.859233,128.824956,B
18470,4729025341,경상북도,경산시,진량읍,속초리,35.851865,128.831202,B
18471,4729025342,경상북도,경산시,진량읍,안촌리,35.851289,128.823447,B
18472,4729025343,경상북도,경산시,진량읍,황제리,35.857325,128.816522,B
18473,4729025344,경상북도,경산시,진량읍,당곡리,35.851534,128.810092,B
18474,4729025345,경상북도,경산시,진량읍,가야리,35.849704,128.801514,B
18475,4729031021,경상북도,경산시,와촌면,소월리,35.95162,128.824021,B
18476,4729031022,경상북도,경산시,와촌면,덕촌리,35.944175,128.837017,B
18477,4729031023,경상북도,경산시,와촌면,시천리,35.930716,128.846118,B
18478,4729031024,경상북도,경산시,와촌면,용천리,35.915999,128.84593,B
18479,4729031025,경상북도,경산시,와촌면,계당리,35.928645,128.852423,B
18480,4729031026,경상북도,경산시,와촌면,상암리,35.941799,128.850913,B
18481,4729031027,경상북도,경산시,와촌면,계전리,35.95704,128.839843,B
18482,4729031028,경상북도,경산시,와촌면,동강리,35.955342,128.832934,B
18483,4729031029,경상북도,경산시,와촌면,박사리,35.960489,128.807928,B
18484,4729031030,경상북도,경산시,와촌면,대동리,35.972613,128.801211,B
18485,4729031031,경상북도,경산시,와촌면,대한리,35.971884,128.777012,B
18486,4729031032,경상북도,경산시,와촌면,신한리,35.958204,128.790723,B
18487,4729031033,경상북도,경산시,와촌면,강학리,35.95597,128.777493,B
18488,4729031034,경상북도,경산시,와촌면,음양리,35.960268,128.758113,B
18489,4729033021,경상북도,경산시,자인면,동부리,35.816428,128.82542,B
18490,4729033022,경상북도,경산시,자인면,서부리,35.817252,128.821021,B
18491,4729033023,경상북도,경산시,자인면,북사리,35.822531,128.817961,B
18492,4729033024,경상북도,경산시,자인면,교촌리,35.824331,128.825521,B
18493,4729033025,경상북도,경산시,자인면,읍천리,35.827545,128.834915,B
18494,4729033026,경상북도,경산시,자인면,신도리,35.820647,128.8298,B
18495,4729033027,경상북도,경산시,자인면,신관리,35.823503,128.843393,B
18496,4729033028,경상북도,경산시,자인면,울옥리,35.810936,128.831551,B
18497,4729033029,경상북도,경산시,자인면,옥천리,35.804894,128.839927,B
18498,4729033030,경상북도,경산시,자인면,원당리,35.802528,128.825896,B
18499,4729033031,경상북도,경산시,자인면,계남리,35.804578,128.811857,B
18500,4729033032,경상북도,경산시,자인면,남촌리,35.829157,128.817347,B
18501,4729033033,경상북도,경산시,자인면,단북리,35.835338,128.817259,B
18502,4729033034,경상북도,경산시,자인면,계림리,35.839564,128.81112,B
18503,4729033035,경상북도,경산시,자인면,일언리,35.84375,128.809679,B
18504,4729033036,경상북도,경산시,자인면,남신리,35.837126,128.797314,B
18505,4729034021,경상북도,경산시,용성면,당리리,35.793579,128.875309,B
18506,4729034022,경상북도,경산시,용성면,덕천리,35.797647,128.884933,B
18507,4729034023,경상북도,경산시,용성면,송림리,35.797572,128.902447,B
18508,4729034024,경상북도,경산시,용성면,부제리,35.786729,128.883114,B
18509,4729034025,경상북도,경산시,용성면,곡신리,35.782917,128.872071,B
18510,4729034026,경상북도,경산시,용성면,곡란리,35.76711,128.878861,B
18511,4729034027,경상북도,경산시,용성면,용산리,35.763995,128.869211,B
18512,4729034028,경상북도,경산시,용성면,매남리,35.823178,128.938567,B
18513,4729034029,경상북도,경산시,용성면,내촌리,35.818769,128.896117,B
18514,4729034030,경상북도,경산시,용성면,외촌리,35.822629,128.884239,B
18515,4729034031,경상북도,경산시,용성면,도덕리,35.80978,128.879204,B
18516,4729034032,경상북도,경산시,용성면,고죽리,35.81008,128.866866,B
18517,4729034033,경상북도,경산시,용성면,미산리,35.79423,128.86853,B
18518,4729034034,경상북도,경산시,용성면,고은리,35.798965,128.860055,B
18519,4729034036,경상북도,경산시,용성면,대종리,35.760586,128.904385,B
18520,4729034037,경상북도,경산시,용성면,가척리,35.77475,128.906097,B
18521,4729034038,경상북도,경산시,용성면,용천리,35.763667,128.912106,B
18522,4729034039,경상북도,경산시,용성면,용전리,35.772295,128.925428,B
18523,4729034040,경상북도,경산시,용성면,부일리,35.786324,128.924712,B
18524,4729034041,경상북도,경산시,용성면,일광리,35.799679,128.845771,B
18525,4729035021,경상북도,경산시,남산면,산양리,35.792181,128.836608,B
18526,4729035022,경상북도,경산시,남산면,경리,35.788178,128.844991,B
18527,4729035023,경상북도,경산시,남산면,남곡리,35.774585,128.849184,B
18528,4729035024,경상북도,경산시,남산면,갈지리,35.775819,128.842095,B
18529,4729035025,경상북도,경산시,남산면,평기리,35.756927,128.847922,B
18530,4729035026,경상북도,경산시,남산면,안심리,35.763838,128.834423,B
18531,4729035027,경상북도,경산시,남산면,흥정리,35.757586,128.828443,B
18532,4729035028,경상북도,경산시,남산면,사림리,35.753729,128.819884,B
18533,4729035029,경상북도,경산시,남산면,연하리,35.76525,128.828557,B
18534,4729035030,경상북도,경산시,남산면,우검리,35.776425,128.835896,B
18535,4729035031,경상북도,경산시,남산면,사월리,35.794239,128.828674,B
18536,4729035032,경상북도,경산시,남산면,송내리,35.785674,128.828837,B
18537,4729035033,경상북도,경산시,남산면,조곡리,35.770774,128.812928,B
18538,4729035034,경상북도,경산시,남산면,전지리,35.790333,128.812984,B
18539,4729035035,경상북도,경산시,남산면,반곡리,35.781035,128.805786,B
18540,4729035036,경상북도,경산시,남산면,상대리,35.783933,128.795007,B
18541,4729035037,경상북도,경산시,남산면,하대리,35.796303,128.803805,B
18542,4729035038,경상북도,경산시,남산면,인흥리,35.806941,128.800521,B
18543,4729036021,경상북도,경산시,압량면,부적리,35.84359,128.76042,B
18544,4729036022,경상북도,경산시,압량면,신대리,35.839979,128.767095,B
18545,4729036023,경상북도,경산시,압량면,압량리,35.846899,128.77088,B
18546,4729036024,경상북도,경산시,압량면,용암리,35.854554,128.77413,B
18547,4729036025,경상북도,경산시,압량면,금구리,35.856683,128.756523,B
18548,4729036026,경상북도,경산시,압량면,현흥리,35.866196,128.772891,B
18549,4729036027,경상북도,경산시,압량면,인안리,35.861398,128.789286,B
18550,4729036028,경상북도,경산시,압량면,의송리,35.857872,128.796756,B
18551,4729036029,경상북도,경산시,압량면,신촌리,35.849529,128.790411,B
18552,4729036030,경상북도,경산시,압량면,내리,35.844788,128.780857,B
18553,4729036031,경상북도,경산시,압량면,가일리,35.839608,128.783328,B
18554,4729036032,경상북도,경산시,압량면,당음리,35.830691,128.787461,B
18555,4729036033,경상북도,경산시,압량면,신월리,35.823031,128.788341,B
18556,4729036034,경상북도,경산시,압량면,백안리,35.830621,128.796786,B
18557,4729036035,경상북도,경산시,압량면,강서리,35.824693,128.799185,B
18558,4729036036,경상북도,경산시,압량면,당리리,35.816257,128.795908,B
18559,4729037021,경상북도,경산시,남천면,구일리,35.793023,128.727902,B
18560,4729037022,경상북도,경산시,남천면,협석리,35.787581,128.729607,B
18561,4729037023,경상북도,경산시,남천면,산전리,35.783292,128.713445,B
18562,4729037024,경상북도,경산시,남천면,대명리,35.777862,128.719024,B
18563,4729037025,경상북도,경산시,남천면,신석리,35.774438,128.732637,B
18564,4729037026,경상북도,경산시,남천면,삼성리,35.764167,128.726729,B
18565,4729037027,경상북도,경산시,남천면,금곡리,35.758425,128.747518,B
18566,4729037028,경상북도,경산시,남천면,송백리,35.757072,128.764782,B
18567,4729037029,경상북도,경산시,남천면,신방리,35.756791,128.777924,B
18568,4729037030,경상북도,경산시,남천면,흥산리,35.750186,128.72813,B
18569,4729037031,경상북도,경산시,남천면,원리,35.738011,128.739765,B
18570,4729037032,경상북도,경산시,남천면,하도리,35.725423,128.738128,B
18571,4772025021,경상북도,군위군,군위읍,동부리,36.234539,128.57038,B
18572,4772025022,경상북도,군위군,군위읍,서부리,36.23551,128.566985,B
18573,4772025023,경상북도,군위군,군위읍,금구리,36.210168,128.569785,B
18574,4772025024,경상북도,군위군,군위읍,무성리,36.18942,128.566227,B
18575,4772025025,경상북도,군위군,군위읍,수서리,36.208925,128.554964,B
18576,4772025026,경상북도,군위군,군위읍,사직리,36.22683,128.553005,B
18577,4772025027,경상북도,군위군,군위읍,내량리,36.245714,128.542937,B
18578,4772025028,경상북도,군위군,군위읍,외량리,36.259331,128.541306,B
18579,4772025029,경상북도,군위군,군위읍,삽령리,36.264126,128.535643,B
18580,4772025030,경상북도,군위군,군위읍,대북리,36.265739,128.562703,B
18581,4772025031,경상북도,군위군,군위읍,오곡리,36.272747,128.579695,B
18582,4772025032,경상북도,군위군,군위읍,정리,36.249934,128.568003,B
18583,4772025033,경상북도,군위군,군위읍,하곡리,36.235851,128.588739,B
18584,4772025034,경상북도,군위군,군위읍,용대리,36.228234,128.603481,B
18585,4772025035,경상북도,군위군,군위읍,상곡리,36.251888,128.604583,B
18586,4772025036,경상북도,군위군,군위읍,광현리,36.243203,128.620187,B
18587,4772025037,경상북도,군위군,군위읍,대흥리,36.279849,128.534582,B
18588,4772031036,경상북도,군위군,소보면,사리리,36.314775,128.465381,B
18589,4772031037,경상북도,군위군,소보면,보현리,36.299972,128.443832,B
18590,4772031038,경상북도,군위군,소보면,복성리,36.300894,128.4756,B
18591,4772031039,경상북도,군위군,소보면,위성리,36.282163,128.461656,B
18592,4772031040,경상북도,군위군,소보면,달산리,36.261793,128.44912,B
18593,4772031041,경상북도,군위군,소보면,송원리,36.256491,128.479116,B
18594,4772031042,경상북도,군위군,소보면,신계리,36.242763,128.481905,B
18595,4772031043,경상북도,군위군,소보면,도산리,36.239081,128.460816,B
18596,4772031044,경상북도,군위군,소보면,서경리,36.237194,128.493672,B
18597,4772031045,경상북도,군위군,소보면,평호리,36.221183,128.494215,B
18598,4772031046,경상북도,군위군,소보면,산법리,36.22393,128.512304,B
18599,4772031047,경상북도,군위군,소보면,내의리,36.28396,128.496115,B
18600,4772031048,경상북도,군위군,소보면,봉황리,36.268924,128.500651,B
18601,4772031049,경상북도,군위군,소보면,봉소리,36.270036,128.522937,B
18602,4772032036,경상북도,군위군,효령면,노행리,36.205406,128.621457,B
18603,4772032037,경상북도,군위군,효령면,오천리,36.189306,128.606533,B
18604,4772032038,경상북도,군위군,효령면,성리,36.183689,128.588305,B
18605,4772032039,경상북도,군위군,효령면,병수리,36.175371,128.588287,B
18606,4772032040,경상북도,군위군,효령면,불로리,36.167353,128.565753,B
18607,4772032041,경상북도,군위군,효령면,내리리,36.15753,128.562574,B
18608,4772032042,경상북도,군위군,효령면,중구리,36.155105,128.583627,B
18609,4772032043,경상북도,군위군,효령면,거매리,36.149814,128.599411,B
18610,4772032044,경상북도,군위군,효령면,장군리,36.126204,128.572921,B
18611,4772032045,경상북도,군위군,효령면,장기리,36.129456,128.585566,B
18612,4772032046,경상북도,군위군,효령면,금매리,36.133635,128.614676,B
18613,4772032047,경상북도,군위군,효령면,화계리,36.117589,128.640313,B
18614,4772032048,경상북도,군위군,효령면,마시리,36.111133,128.613938,B
18615,4772032049,경상북도,군위군,효령면,매곡리,36.084139,128.594427,B
18616,4772032050,경상북도,군위군,효령면,고곡리,36.107403,128.579006,B
18617,4772033029,경상북도,군위군,부계면,창평리,36.097275,128.670372,B
18618,4772033030,경상북도,군위군,부계면,가호리,36.079301,128.673243,B
18619,4772033031,경상북도,군위군,부계면,춘산리,36.081156,128.654972,B
18620,4772033032,경상북도,군위군,부계면,대율리,36.058618,128.654752,B
18621,4772033033,경상북도,군위군,부계면,동산리,36.045744,128.654789,B
18622,4772033034,경상북도,군위군,부계면,남산리,36.038391,128.637096,B
18623,4772033035,경상북도,군위군,부계면,명산리,36.100094,128.635289,B
18624,4772033036,경상북도,군위군,부계면,신화리,36.10533,128.65146,B
18625,4772034030,경상북도,군위군,우보면,나호리,36.18597,128.64044,B
18626,4772034031,경상북도,군위군,우보면,이화리,36.193719,128.667769,B
18627,4772034032,경상북도,군위군,우보면,두북리,36.208646,128.650939,B
18628,4772034033,경상북도,군위군,우보면,선곡리,36.204121,128.677984,B
18629,4772034034,경상북도,군위군,우보면,미성리,36.172807,128.670511,B
18630,4772034035,경상북도,군위군,우보면,모산리,36.149952,128.685448,B
18631,4772034036,경상북도,군위군,우보면,문덕리,36.142606,128.687947,B
18632,4772034037,경상북도,군위군,우보면,달산리,36.156943,128.648574,B
18633,4772034038,경상북도,군위군,우보면,봉산리,36.175515,128.630068,B
18634,4772035032,경상북도,군위군,의흥면,읍내리,36.174781,128.716753,B
18635,4772035033,경상북도,군위군,의흥면,수북리,36.184855,128.707941,B
18636,4772035034,경상북도,군위군,의흥면,수서리,36.178158,128.696454,B
18637,4772035035,경상북도,군위군,의흥면,이지리,36.169068,128.700635,B
18638,4772035036,경상북도,군위군,의흥면,파전리,36.174442,128.739238,B
18639,4772035037,경상북도,군위군,의흥면,신덕리,36.180039,128.754326,B
18640,4772035038,경상북도,군위군,의흥면,지호리,36.170013,128.772206,B
18641,4772035039,경상북도,군위군,의흥면,연계리,36.160834,128.750334,B
18642,4772035040,경상북도,군위군,의흥면,매성리,36.147732,128.75192,B
18643,4772035041,경상북도,군위군,의흥면,원산리,36.162286,128.730157,B
18644,4772035042,경상북도,군위군,의흥면,금양리,36.140442,128.743316,B
18645,4772036028,경상북도,군위군,산성면,백학리,36.068696,128.701055,B
18646,4772036029,경상북도,군위군,산성면,삼산리,36.092725,128.706591,B
18647,4772036030,경상북도,군위군,산성면,봉림리,36.093565,128.722438,B
18648,4772036031,경상북도,군위군,산성면,무암리,36.107637,128.712484,B
18649,4772036032,경상북도,군위군,산성면,운산리,36.111116,128.69602,B
18650,4772036033,경상북도,군위군,산성면,화본리,36.124067,128.700453,B
18651,4772036034,경상북도,군위군,산성면,화전리,36.138228,128.708527,B
18652,4772037032,경상북도,군위군,고로면,화수리,36.119635,128.755017,B
18653,4772037033,경상북도,군위군,고로면,화북리,36.115963,128.777437,B
18654,4772037034,경상북도,군위군,고로면,괴산리,36.112346,128.816326,B
18655,4772037035,경상북도,군위군,고로면,학성리,36.14752,128.793742,B
18656,4772037036,경상북도,군위군,고로면,장곡리,36.128644,128.827587,B
18657,4772037037,경상북도,군위군,고로면,인곡리,36.148764,128.833901,B
18658,4772037038,경상북도,군위군,고로면,양지리,36.166231,128.827419,B
18659,4772037039,경상북도,군위군,고로면,낙전리,36.199087,128.82062,B
18660,4772037040,경상북도,군위군,고로면,가암리,36.186676,128.841794,B
18661,4772037041,경상북도,군위군,고로면,석산리,36.177316,128.855208,B
18662,4772037042,경상북도,군위군,고로면,학암리,36.165453,128.876655,B
18663,4773025021,경상북도,의성군,의성읍,후죽리,36.355024,128.695292,B
18664,4773025022,경상북도,의성군,의성읍,중리리,36.355413,128.704416,B
18665,4773025023,경상북도,의성군,의성읍,상리리,36.349778,128.712306,B
18666,4773025024,경상북도,의성군,의성읍,도동리,36.345512,128.701149,B
18667,4773025025,경상북도,의성군,의성읍,도서리,36.347158,128.696307,B
18668,4773025026,경상북도,의성군,의성읍,치선리,36.330173,128.726025,B
18669,4773025027,경상북도,의성군,의성읍,오로리,36.321971,128.710499,B
18670,4773025028,경상북도,의성군,의성읍,비봉리,36.309073,128.681587,B
18671,4773025029,경상북도,의성군,의성읍,팔성리,36.326644,128.680027,B
18672,4773025030,경상북도,의성군,의성읍,용연리,36.335986,128.671832,B
18673,4773025031,경상북도,의성군,의성읍,원당리,36.349622,128.673581,B
18674,4773025032,경상북도,의성군,의성읍,철파리,36.36174,128.683406,B
18675,4773025033,경상북도,의성군,의성읍,업리,36.381286,128.689963,B
18676,4773031030,경상북도,의성군,단촌면,세촌리,36.429989,128.670685,B
18677,4773031031,경상북도,의성군,단촌면,하화리,36.418843,128.681503,B
18678,4773031032,경상북도,의성군,단촌면,상화리,36.397994,128.711774,B
18679,4773031033,경상북도,의성군,단촌면,관덕리,36.428452,128.699687,B
18680,4773031034,경상북도,의성군,단촌면,병방리,36.42532,128.719274,B
18681,4773031035,경상북도,의성군,단촌면,구계리,36.462912,128.722575,B
18682,4773031036,경상북도,의성군,단촌면,방하리,36.394616,128.666629,B
18683,4773031037,경상북도,의성군,단촌면,장림리,36.413091,128.636137,B
18684,4773031038,경상북도,의성군,단촌면,후평리,36.43803,128.714517,B
18685,4773032029,경상북도,의성군,점곡면,서변리,36.422933,128.766195,B
18686,4773032030,경상북도,의성군,점곡면,황룡리,36.355262,128.752184,B
18687,4773032031,경상북도,의성군,점곡면,구암리,36.367197,128.761455,B
18688,4773032032,경상북도,의성군,점곡면,명고리,36.387576,128.752225,B
18689,4773032033,경상북도,의성군,점곡면,동변리,36.426803,128.784792,B
18690,4773032034,경상북도,의성군,점곡면,사촌리,36.426407,128.757285,B
18691,4773032035,경상북도,의성군,점곡면,송내리,36.432224,128.736794,B
18692,4773032036,경상북도,의성군,점곡면,윤암리,36.401901,128.776576,B
18693,4773033031,경상북도,의성군,옥산면,구성리,36.390315,128.81241,B
18694,4773033032,경상북도,의성군,옥산면,정자리,36.39486,128.805221,B
18695,4773033033,경상북도,의성군,옥산면,감계리,36.364472,128.798072,B
18696,4773033034,경상북도,의성군,옥산면,실업리,36.334555,128.801421,B
18697,4773033035,경상북도,의성군,옥산면,오류리,36.316661,128.841119,B
18698,4773033036,경상북도,의성군,옥산면,금봉리,36.318828,128.873042,B
18699,4773033037,경상북도,의성군,옥산면,전흥리,36.375813,128.836354,B
18700,4773033038,경상북도,의성군,옥산면,입암리,36.399424,128.812373,B
18701,4773033039,경상북도,의성군,옥산면,신계리,36.424462,128.816971,B
18702,4773033040,경상북도,의성군,옥산면,금학리,36.352983,128.85238,B
18703,4773034031,경상북도,의성군,사곡면,양지리,36.307509,128.789355,B
18704,4773034032,경상북도,의성군,사곡면,음지리,36.30244,128.784698,B
18705,4773034033,경상북도,의성군,사곡면,오상리,36.319975,128.747431,B
18706,4773034034,경상북도,의성군,사곡면,신감리,36.320138,128.765734,B
18707,4773034035,경상북도,의성군,사곡면,매곡리,36.29157,128.818267,B
18708,4773034036,경상북도,의성군,사곡면,공정리,36.283855,128.849792,B
18709,4773034037,경상북도,의성군,사곡면,화전리,36.28147,128.771884,B
18710,4773034038,경상북도,의성군,사곡면,신리리,36.294237,128.761039,B
18711,4773034039,경상북도,의성군,사곡면,작승리,36.304149,128.748779,B
18712,4773034040,경상북도,의성군,사곡면,토현리,36.30862,128.738153,B
18713,4773035029,경상북도,의성군,춘산면,옥정리,36.235543,128.815016,B
18714,4773035030,경상북도,의성군,춘산면,금오리,36.219956,128.870936,B
18715,4773035031,경상북도,의성군,춘산면,신흥리,36.237965,128.840648,B
18716,4773035032,경상북도,의성군,춘산면,대사리,36.249877,128.824016,B
18717,4773035033,경상북도,의성군,춘산면,금천리,36.243192,128.796715,B
18718,4773035034,경상북도,의성군,춘산면,빙계리,36.237191,128.771947,B
18719,4773035035,경상북도,의성군,춘산면,사미리,36.254104,128.759062,B
18720,4773035036,경상북도,의성군,춘산면,효선리,36.270193,128.77215,B
18721,4773036028,경상북도,의성군,가음면,장리,36.239241,128.725594,B
18722,4773036029,경상북도,의성군,가음면,이리,36.247918,128.748118,B
18723,4773036030,경상북도,의성군,가음면,양지리,36.229884,128.737676,B
18724,4773036031,경상북도,의성군,가음면,가산리,36.227483,128.729263,B
18725,4773036032,경상북도,의성군,가음면,귀천리,36.226065,128.715003,B
18726,4773036033,경상북도,의성군,가음면,순호리,36.208702,128.721187,B
18727,4773036034,경상북도,의성군,가음면,현리리,36.216638,128.759216,B
18728,4773037036,경상북도,의성군,금성면,탑리리,36.259859,128.686329,B
18729,4773037037,경상북도,의성군,금성면,대리리,36.261116,128.679182,B
18730,4773037038,경상북도,의성군,금성면,학미리,36.277927,128.691872,B
18731,4773037039,경상북도,의성군,금성면,제오리,36.282899,128.707528,B
18732,4773037040,경상북도,의성군,금성면,운곡리,36.287213,128.71852,B
18733,4773037041,경상북도,의성군,금성면,만천리,36.297797,128.710559,B
18734,4773037042,경상북도,의성군,금성면,하리,36.291883,128.672415,B
18735,4773037043,경상북도,의성군,금성면,초전리,36.278718,128.668283,B
18736,4773037044,경상북도,의성군,금성면,구련리,36.272145,128.645218,B
18737,4773037045,경상북도,의성군,금성면,명덕리,36.257653,128.657567,B
18738,4773037046,경상북도,의성군,금성면,도경리,36.231371,128.652341,B
18739,4773037047,경상북도,의성군,금성면,개일리,36.21899,128.685322,B
18740,4773037048,경상북도,의성군,금성면,청로리,36.236052,128.684344,B
18741,4773037049,경상북도,의성군,금성면,산운리,36.247898,128.693138,B
18742,4773037050,경상북도,의성군,금성면,수정리,36.246581,128.707297,B
18743,4773038034,경상북도,의성군,봉양면,삼산리,36.274707,128.629096,B
18744,4773038035,경상북도,의성군,봉양면,장대리,36.284561,128.625946,B
18745,4773038036,경상북도,의성군,봉양면,풍리리,36.295378,128.634046,B
18746,4773038037,경상북도,의성군,봉양면,구산리,36.290592,128.60438,B
18747,4773038038,경상북도,의성군,봉양면,신평리,36.283902,128.56751,B
18748,4773038039,경상북도,의성군,봉양면,도원리,36.29211,128.576218,B
18749,4773038040,경상북도,의성군,봉양면,화전리,36.301077,128.577934,B
18750,4773038041,경상북도,의성군,봉양면,사부리,36.32438,128.589815,B
18751,4773038042,경상북도,의성군,봉양면,구미리,36.311084,128.602109,B
18752,4773038043,경상북도,의성군,봉양면,길천리,36.313286,128.631184,B
18753,4773038044,경상북도,의성군,봉양면,문흥리,36.321169,128.630326,B
18754,4773038045,경상북도,의성군,봉양면,분토리,36.32881,128.651236,B
18755,4773038046,경상북도,의성군,봉양면,안평리,36.31412,128.560856,B
18756,4773039035,경상북도,의성군,비안면,동부리,36.326649,128.497636,B
18757,4773039036,경상북도,의성군,비안면,서부리,36.322487,128.49337,B
18758,4773039037,경상북도,의성군,비안면,옥연리,36.323479,128.477585,B
18759,4773039038,경상북도,의성군,비안면,용천리,36.337552,128.470539,B
18760,4773039039,경상북도,의성군,비안면,용남리,36.351053,128.472065,B
18761,4773039040,경상북도,의성군,비안면,이두리,36.339285,128.493962,B
18762,4773039041,경상북도,의성군,비안면,외곡리,36.348836,128.50155,B
18763,4773039042,경상북도,의성군,비안면,자락리,36.368139,128.512955,B
18764,4773039043,경상북도,의성군,비안면,현산리,36.338302,128.52024,B
18765,4773039044,경상북도,의성군,비안면,산제리,36.355628,128.545266,B
18766,4773039045,경상북도,의성군,비안면,화신리,36.332693,128.550373,B
18767,4773039046,경상북도,의성군,비안면,쌍계리,36.317764,128.537914,B
18768,4773039047,경상북도,의성군,비안면,도암리,36.30494,128.534432,B
18769,4773039048,경상북도,의성군,비안면,장춘리,36.320589,128.510491,B
18770,4773040031,경상북도,의성군,구천면,위성리,36.351482,128.454987,B
18771,4773040032,경상북도,의성군,구천면,모흥리,36.339188,128.439384,B
18772,4773040033,경상북도,의성군,구천면,조성리,36.326884,128.427942,B
18773,4773040034,경상북도,의성군,구천면,장국리,36.329875,128.409589,B
18774,4773040035,경상북도,의성군,구천면,소호리,36.34222,128.412348,B
